//가이드와 스페셜 퀘스트의 챕터, 제목, 받을때, 진행중, 완료 대사를 입력하며 공통으로 받을 때 에러용 대사가 준비되어야 한다.				
//QuestStringIndex	QuestString	StringType	Quest Index	//QuestChapter
1491	쉐도우 팬텀 부대에서는 Kundun's Watcher로 이루어진 부대에서 중요한 보급품이 부족하다고 합니다. 도움을 주시면 큰 보상이 걸려 있는 임무를 맡을 수 있도록 해드리고 있습니다. Could you take over this task?(290레벨~319레벨)	2	508	//18
1492	잠시만 기다려주십시오. 여행자님에게 알맞은 임무를 찾아오겠습니다. 	2	508	//18
1493	이카루스맵에서 주둔하는 쉐도우 팬텀 부대원들 무기가 부족합니다. "크리스탈검" 아이템을 구해 오시면 보상을 드리겠습니다.	2	508	//18
1494	"크리스탈검" 아이템을 구해 오시면 랜덤한 보상 중 한 가지를 드리겠습니다.	3	508	//18
1495	도움에 감사를 드리며 랜덤한 보상중 한가지를 드리겠습니다.	4	508	//18
1496	"크리스탈검" 아이템을 구해 오시면 랜덤한 보상 중 한 가지를 드리겠습니다.	5	508	//18
1497	Kundun's Watcher (1)	1	509	//18
1498	쉐도우 팬텀 부대에서는 Kundun's Watcher로 이루어진 부대에서 중요한 보급품이 부족하다고 합니다. 도움을 주시면 큰 보상이 걸려 있는 임무를 맡을 수 있도록 해드리고 있습니다. Could you take over this task?(320레벨~349레벨)	2	509	//18
1499	잠시만 기다려주십시오. 여행자님에게 알맞은 임무를 찾아오겠습니다. 	2	509	//18
1500	칸투르폐허맵에서 주둔하는 쉐도우 팬텀 부대원들이 습격을 받는 일이 빈번하게 발생하고 있다고 합니다. 칸투르폐허로 가셔서 몬스터 100마리를 퇴치하시고 저에게 오시면 다음 임무 드리겠습니다.	2	509	//18
1501	칸투르폐허맵 몬스터 100마리를 퇴치하시고 저에게 오시면 보상을 드리겠습니다.	3	509	//18
1502	도움에 감사를 드리며 다음 임무를 드리겠습니다.	4	509	//18
1503	칸투르폐허맵 몬스터 100마리를 퇴치하시고 저에게 오시면 랜덤한 보상 중 한 가지를 드리겠습니다.	5	509	//18
1504	Shadow Phantom Soldier request (Reward)	1	510	//18
1505	쉐도우 팬텀 부대에서는 Kundun's Watcher로 이루어진 부대에서 중요한 보급품이 부족하다고 합니다. 도움을 주시면 큰 보상이 걸려 있는 임무를 맡을 수 있도록 해드리고 있습니다. Could you take over this task?(320레벨~349레벨)	2	510	//18
1506	잠시만 기다려주십시오. 여행자님에게 알맞은 임무를 찾아오겠습니다. 	2	510	//18
1507	칸투르폐허맵에서 주둔하는 쉐도우 팬텀 부대원들 무기가 부족합니다. "에이션트스틱" 아이템을 구해 오시면 보상을 드리겠습니다.	2	510	//18
1508	"에이션트스틱" 아이템을 구해 오시면 랜덤한 보상 중 한 가지를 드리겠습니다.	3	510	//18
1509	도움에 감사를 드리며 랜덤한 보상중 한가지를 드리겠습니다.	4	510	//18
1510	"에이션트스틱" 아이템을 구해 오시면 랜덤한 보상 중 한 가지를 드리겠습니다.	5	510	//18
1511	용병 길드의 존재 (350~MAX)	1	511	//18
1512	Visit Mercenary Guild Tercia (350~MAX)	5	511	//18
1513	용병 길드 사무소?	1	512	//18
1514	어서 오세요. 이곳은 이번에 신설된 용병 길드의 데비아스 지부 입니다. 저희 용병 길드는 5대 가문과 함께 쿤둔의 부대를 막았던 길드였지만 쿤둔과의 전쟁으로 노련한 용병들이 은퇴를 해서 용병이 많이 부족한 상태입니다. 그래서 저희 용병 길드에서 이번 길드 사무소를 건립하면서 자유 용병 제도를 도입하기로 결정하였습니다.	2	512	//18
1515	용병 길드에 소속되지 않고, 등록비만 있으면 누구나 의뢰를 수령하여 처리를 하고 보상을 받는 것이 자유 용병입니다. 물론 의뢰 건당 보증금을 받고 있습니다만 의뢰를 성공적으로 수행하시면 보증금은 돌려드립니다. 그리고 의뢰의 수준은 여행자들의 능력에 맞게 드리고 있으니 걱정은 안 하셔도 됩니다."	2	512	//18
1516	자유 용병의 등록비는 100만 젠이고, 각 의뢰 보증금 50만 젠 입니다. 우선 자유 용병으로 등록하시겠습니까? (350~MAX)	2	512	//18
1517	잘 생각하셨습니다. 저에게 100만 젠의 등록비를 주시면 제가 바로 등록을 시켜드리도록 하겠습니다.	4	512	//18
1518	100만젠을 이용하여 용병길드에 가입하세요.	5	512	//18
1519	Priestess Veina request (Monday)	1	513	//18
1520	Go to Priestess Veina (Monday)	5	513	//18
1521	Priestess Veina request (Monday)	1	514	//18
1522	안녕하세요. 수중 신전을 지키고 있는 신녀 베이나 라고 합니다. 이곳은 에트라무가 자신의 몸을 봉인석으로 바꿔 지키도록 한 신전이어서 쿤둔이 제 1의 공격목표로 잡고 있는 곳이기도 합니다. 그래서 항상 전투원들이 부족한 실정이라 용병 길드에 도움을 요청하고 있답니다. 의뢰를 들어보시겠어요? (350~400 lvl)	2	514	//18
1523	의뢰 보증금 50만젠과 마음의 준비가 되시면 다시 말을 걸어주세요.	4	514	//18
1524	Priestess Veina request를 수행하세요.	5	514	//18
1525	영웅의 안식 (Monday)	1	515	//18
1526	요청 드리고 싶은 일은 수중 신전의 입구를 공략하는 쿤둔의 전투원을 처치하는 일입니다. Go to Kalima 7 and kill 100 monsters. Come back after completing the task.	2	515	//18
1527	Go to Kalima 7 and kill 100 monsters. Come back after completing the task.	3	515	//18
1528	You did well. I hope you come to me every Monday.	4	515	//18
1529	Go to Kalima 7 and kill 100 monsters. Come back after completing the task.	5	515	//18
1530	Wandering Merchant Zyro request -1 (Tuesday)	1	516	//18
1531	Go to Wandering Merchant Zyro shop in Lorencia (Tuesday)	5	516	//18
1532	Wandering Merchant Zyro request -2 (Tuesday)	1	517	//18
1533	Go to Wandering Merchant Zyro shop in Noria (Tuesday)	5	517	//18
1534	Wandering Merchant Zyro request -3 (Tuesday)	1	518	//18
1535	Go to Wandering Merchant Zyro shop in Elbeland (Tuesday)	5	518	//18
1536	Wandering Merchant Zyro request -4 (Tuesday)	1	519	//18
1537	Go to Wandering Merchant Zyro shop in Devias (Tuesday)	5	519	//18
1538	만물상 자이로를 찾아라 (Tuesday)	1	520	//18
1539	How can I help you?? 아……용병길드에서 오신 분이로구먼. 사실 일손이 딸리지만 않는다면 비싼 용병길드에 의뢰를 넣지 않았을 텐데.. 아 혼잣말입니다. 	2	520	//18
1540	의뢰 보증금 50만젠과 마음의 준비가 되시면 다시 말을 걸어주세요.	4	520	//18
1541	Find Wandering Merchant Zyro and ask for a referral.	5	520	//18
1542	희귀 보석 확보 (Tuesday)	1	521	//18
1543	아이다의 마녀 '위치 퀸'들이 몸에 지니고 있는 보석이 있습니다. '위치 퀸'의 마음을 빼앗을 정도로 아름다운 보석이죠. 신비로운 광채를 가진 보석이니 만큼 매우 비싼 가격에 거래가 되고 있습니다. (350~400 lvl)	2	521	//18
1544	워낙 인기가 좋아서 금세 팔리고 사지 못한 귀부인들이 저를 협박하는 바람에 이렇게 의뢰를 한 것이지요. 	2	521	//18
1545	아이다의 마녀 '위치 퀸'들이 몸에 지니고 있는 칼트석 10개를 구해 오십시오.	3	521	//18
1546	Good job. 매주 Tuesday 찾아와 주시면 좋겠습니다.	4	521	//18
1547	아이다의 마녀 '위치 퀸'들이 몸에 지니고 있는 칼트석 10개를 구해 오십시오.	5	521	//18
1548	Gens Duprian request (Wednesday)	1	522	//18
1549	Go to Gens Duprian (Wednesday)	5	522	//18
1550	Call of a family (Wednesday)	1	523	//18
1551	그 동안 잘 지내셨습니까? Call of a family에 응해주신 것을 가주님을 대신해서 감사인사를 드립니다. 제가 드리고자 하는 의뢰는 천한 뜨내기 용병들에게 맡기는 것이 못마땅하여 용병 길드에 저희 가문 분들을 소집해달라는 의뢰를 넣었습니다. 기분이 상하지 않으셨으면 합니다. (350~400 lvl)	2	523	//18
1552	Come to speak again when you are ready to deposit 500.000 zen.	4	523	//18
1553	겐스 듀프리언을 찾아서 의뢰를 수행하세요.	5	523	//18
1554	사업 확장 (Wednesday)	1	524	//18
1555	In fact, the business of our family is being hindered these days. Especially, things are not going well in Vulcanus. 	2	524	//18
1556	So, when we investigated, we found out that our family members were being killed by assassins. Now go to Vulcanus and defeat the monsters.	2	524	//18
1557	Go to Vulcanus and kill 100 monsters. Come back after completing the task.	3	524	//18
1558	Good job. 매주 Wednesday 찾아와 주시면 좋겠습니다.	4	524	//18
1559	Go to Vulcanus and kill 100 monsters. Come back after completing the task.	5	524	//18
1560	Gens Vanert request (Wednesday)	1	525	//18
1561	Go to Gens Vanert (Wednesday)	5	525	//18
1562	Call of a family (Wednesday)	1	526	//18
1563	그 동안 잘 지내셨습니까? Call of a family에 응해주신 것을 가주님을 대신해서 감사인사를 드립니다. 제가 드리고자 하는 의뢰는 천한 뜨내기 용병들에게 맡기는 것이 못마땅하여 용병 길드에 저희 가문 분들을 소집해달라는 의뢰를 넣었습니다. 기분이 상하지 않으셨으면 합니다. (350~400 lvl)	2	526	//18
1564	Come to speak again when you are ready to deposit 500.000 zen.	4	526	//18
1565	Find Gens Vanert and ask for a referral.	5	526	//18
1566	사업 확장 (Wednesday)	1	527	//18
1567	In fact, the business of our family is being hindered these days. Especially, things are not going well in Vulcanus. 	2	527	//18
1568	So, when we investigated, we found out that our family members were being killed by assassins. Now go to Vulcanus and defeat the monsters.	2	527	//18
1569	Go to Vulcanus and kill 100 monsters. Come back after completing the task.	3	527	//18
1570	Good job. 매주 Wednesday 찾아와 주시면 좋겠습니다.	4	527	//18
1571	Go to Vulcanus and kill 100 monsters. Come back after completing the task.	5	527	//18
1572	Priestess Veina request (Thursday)	1	528	//18
1573	Go to Priestess Veina (Thursday)	5	528	//18
1574	Priestess Veina request (Thursday)	1	529	//18
1575	안녕하세요. 수중 신전을 지키고 있는 신녀 베이나 라고 합니다. 이곳은 에트라무가 자신의 몸을 봉인석으로 바꿔 지키도록 한 신전이어서 쿤둔이 제 1의 공격목표로 잡고 있는 곳이기도 합니다. 그래서 항상 전투원들이 부족한 실정이라 용병 길드에 도움을 요청하고 있답니다. 의뢰를 들어보시겠어요? (350~400 lvl)	2	529	//18
1576	의뢰 보증금 50만젠과 마음의 준비가 되시면 다시 말을 걸어주세요.	4	529	//18
1577	Priestess Veina request를 수행하세요.	5	529	//18
1578	Hero's Madness (Thursday)	1	530	//18
1579	요청 드리고 싶은 일은 수중 신전의 입구를 공략하는 쿤둔의 전투원을 처치하는 일입니다. Go to Kalima 7 and kill 100 monsters. Come back after completing the task.	2	530	//18
1580	Go to Kalima 7 and kill 100 monsters. Come back after completing the task.	3	530	//18
1581	You did well. I hope you come to me every Thursday.	4	530	//18
1582	Go to Kalima 7 and kill 100 monsters. Come back after completing the task.	5	530	//18
1583	Wandering Merchant Zyro request -1 (Friday)	1	531	//18
1584	Go to Wandering Merchant Zyro shop in Lorencia (Friday)	5	531	//18
1585	Wandering Merchant Zyro request -2 (Friday)	1	532	//18
1586	Go to Wandering Merchant Zyro shop in Noria (Friday)	5	532	//18
1587	Wandering Merchant Zyro request -3 (Friday)	1	533	//18
1588	Go to Wandering Merchant Zyro shop in Elbeland (Friday)	5	533	//18
1589	Wandering Merchant Zyro request -4 (Friday)	1	534	//18
1590	Go to Wandering Merchant Zyro shop in Devias (Friday)	5	534	//18
1591	Wandering Merchant Zyro request (Friday)	1	535	//18
1592	아~ 오셨군요......이번 의뢰 내용은 군수물자로 쓰일 장비를 구해오는 것입니다. 장사에서 이문이 가장 많이 남는 것은 역시 군수물자 납품이죠. 잿더미 도살자의 몽둥이가 가장 비싸게 거래가 되고 있습니다. (350~400 lvl)	2	535	//18
1593	의뢰 보증금 50만젠과 마음의 준비가 되시면 다시 말을 걸어주세요.	4	535	//18
1594	Find Wandering Merchant Zyro and ask for a referral.	5	535	//18
1595	Securing war supplies (Friday)	1	536	//18
1596	불카누스에서 출현하는 잿더미 도살자로부터 잿더미 도살자의 몽둥이 10개를 구해오시면 됩니다. 단 잿더미 도살자 중 영웅이라 칭해지는 몬스터는 드랍하지 않으니 유념해주십시오.	2	536	//18
1597	Go to Vulcanus and get 10 Butcher Clubes from Ash Slaughterer. Come back after completing the task.	3	536	//18
1598	You did well. I hope you come to me every Friday.	4	536	//18
1599	Go to Vulcanus and get 10 Butcher Clubes from Ash Slaughterer. Come back after completing the task.	5	536	//18
1600	Gens Duprian request (Saturday)	1	537	//18
1601	Go to Gens Duprian (Saturday)	5	537	//18
1602	Call of a family (Saturday)	1	538	//18
1603	그 동안 잘 지내셨습니까? Call of a family에 응해주신 것을 가주님을 대신해서 감사인사를 드립니다. 제가 드리고자 하는 의뢰는 천한 뜨내기 용병들에게 맡기는 것이 못마땅하여 용병 길드에 저희 가문 분들을 소집해달라는 의뢰를 넣었습니다. 기분이 상하지 않으셨으면 합니다. (350~400 lvl)	2	538	//18
1604	Come to speak again when you are ready to deposit 500.000 zen.	4	538	//18
1605	Find Gens Vanert and ask for a referral.	5	538	//18
1606	Business development (Saturday)	1	539	//18
1607	In fact, the business of our family is being hindered these days. Especially, things are not going well in Vulcanus. 	2	539	//18
1608	So, when we investigated, we found out that our family members were being killed by assassins. Now go to Vulcanus and defeat the monsters.	2	539	//18
1609	Go to Vulcanus and kill 100 monsters. Come back after completing the task.	3	539	//18
1610	You did well. I hope you come to me every Saturday.	4	539	//18
1611	Go to Vulcanus and kill 100 monsters. Come back after completing the task.	5	539	//18
1612	Gens Vanert request (Saturday)	1	540	//18
1613	Go to Gens Vanert (Saturday)	5	540	//18
1614	Call of a family (Saturday)	1	541	//18
1615	그 동안 잘 지내셨습니까? Call of a family에 응해주신 것을 가주님을 대신해서 감사인사를 드립니다. 제가 드리고자 하는 의뢰는 천한 뜨내기 용병들에게 맡기는 것이 못마땅하여 용병 길드에 저희 가문 분들을 소집해달라는 의뢰를 넣었습니다. 기분이 상하지 않으셨으면 합니다. (350~400 lvl)	2	541	//18
